Year,Lx,Lx Uncert,Preflare limit year,Preflare limit Lx,year derived t-t_preflare (years),L-L_preflare,(L-L_preflare)/L_preflare,MJD,Preflare limit MJD,t-t_preflare (days),t-t_preflare (years),,,,,,,,,,,,,,
2009.74,1.56E+47,5.07E+45,2005.41,5.39E+45,4.33,1.50E+47,2.79E+01,55066.4,53484.8,1581.6,4.33315068493151,,,,,,,,,,,,,,
2009.74,2.05E+47,5.86E+45,2005.41,5.39E+45,4.33,2.00E+47,3.71E+01,55067.4,53484.8,1582.6,4.3358904109589,,,,,,,,,,,,,,
2009.75,4.13E+46,3.05E+45,2005.41,5.39E+45,4.34,3.59E+46,6.67E+00,55068.4,53484.8,1583.6,4.3386301369863,,,,,,,,,,,,,,
2009.75,9.62E+46,4.57E+45,2005.41,5.39E+45,4.34,9.08E+46,1.69E+01,55069.9,53484.8,1585.1,4.3427397260274,,,,,,,,,,,,,,
2009.75,1.44E+47,5.55E+45,2005.41,5.39E+45,4.34,1.39E+47,2.57E+01,55070.4,53484.8,1585.6,4.3441095890411,,,,,,,,,,,,,,
2009.75,5.64E+45,1.09E+45,2005.41,5.39E+45,4.34,2.54E+44,4.72E-02,55071.4,53484.8,1586.6,4.34684931506849,,,,,,,,,,,,,,
2009.76,3.41E+45,8.59E+44,2005.41,5.39E+45,4.35,-1.97E+45,-3.66E-01,55072.4,53484.8,1587.6,4.34958904109589,,,,,,,,,,,,,,
2009.76,2.01E+45,5.18E+44,2005.41,5.39E+45,4.35,-3.38E+45,-6.28E-01,55073.7,53484.8,1588.9,4.35315068493151,,,,,,,,,,,,,,
2009.76,1.00E+45,4.36E+44,2005.41,5.39E+45,4.35,-4.38E+45,-8.14E-01,55074.7,53484.8,1589.9,4.3558904109589,,,,,,,,,,,,,,
2009.76,2.78E+47,6.83E+45,2005.41,5.39E+45,4.35,2.72E+47,5.05E+01,55075.6,53484.8,1590.8,4.35835616438356,,,,,,,,,,,,,,
2009.77,2.41E+45,6.35E+44,2005.41,5.39E+45,4.36,-2.97E+45,-5.52E-01,55076.8,53484.8,1592,4.36164383561644,,,,,,,,,,,,,,
2009.77,2.48E+46,2.99E+45,2005.41,5.39E+45,4.36,1.95E+46,3.61E+00,55077.3,53484.8,1592.5,4.36301369863014,,,,,,,,,,,,,,
2009.78,4.43E+45,9.51E+44,2005.41,5.39E+45,4.37,-9.61E+44,-1.78E-01,55080.8,53484.8,1596,4.37260273972603,,,,,,,,,,,,,,
2009.78,1.83E+47,6.51E+45,2005.41,5.39E+45,4.37,1.78E+47,3.30E+01,55081.8,53484.8,1597,4.37534246575342,,,,,,,,,,,,,,
2009.78,4.26E+45,1.01E+45,2005.41,5.39E+45,4.37,-1.12E+45,-2.09E-01,55083,53484.8,1598.2,4.3786301369863,,,,,,,,,,,,,,
2009.78,1.31E+47,4.57E+45,2005.41,5.39E+45,4.37,1.26E+47,2.34E+01,55083,53484.8,1598.2,4.3786301369863,,,,,,,,,,,,,,
2009.8,5.24E+44,3.39E+44,2005.41,5.39E+45,4.39,-4.86E+45,-9.03E-01,55087.9,53484.8,1603.1,4.39205479452055,,,,,,,,,,,,,,
2009.81,1.02E+45,5.03E+44,2005.41,5.39E+45,4.4,-4.37E+45,-8.10E-01,55090.9,53484.8,1606.1,4.40027397260274,,,,,,,,,,,,,,
2009.81,2.20E+47,5.44E+45,2005.41,5.39E+45,4.4,2.15E+47,3.99E+01,55092.1,53484.8,1607.3,4.40356164383562,,,,,,,,,,,,,,
2009.81,2.94E+47,6.23E+45,2005.41,5.39E+45,4.4,2.89E+47,5.36E+01,55093.5,53484.8,1608.7,4.40739726027397,,,,,,,,,,,,,,
2010.05,1.01E+46,7.74E+45,2005.41,5.39E+45,4.64,4.72E+45,8.77E-01,55178,53484.8,1693.2,4.63890410958904,,,,,,,,,,,,,,
2010.09,2.66E+46,1.09E+46,2005.41,5.39E+45,4.68,2.13E+46,3.94E+00,55192,53484.8,1707.2,4.6772602739726,,,,,,,,,,,,,,
2010.94,6.94E+44,4.91E+44,2005.41,5.39E+45,5.53,-4.69E+45,-8.71E-01,55503.2,53484.8,2018.4,5.52986301369863,,,,,,,,,,,,,,
2010.94,1.37E+47,6.81E+45,2005.41,5.39E+45,5.53,1.31E+47,2.44E+01,55503.7,53484.8,2018.9,5.53123287671233,,,,,,,,,,,,,,
2011.01,5.98E+47,5.16E+46,2005.41,5.39E+45,5.6,5.92E+47,1.10E+02,55530,53484.8,2045.2,5.60328767123288,,,,,,,,,,,,,,
2011.08,2.75E+46,3.09E+45,2005.41,5.39E+45,5.67,2.21E+46,4.10E+00,55554,53484.8,2069.2,5.66904109589041,,,,,,,,,,,,,,
2011.08,2.57E+46,2.94E+45,2005.41,5.39E+45,5.67,2.03E+46,3.77E+00,55555,53484.8,2070.2,5.67178082191781,,,,,,,,,,,,,,
2011.08,1.10E+47,5.38E+45,2005.41,5.39E+45,5.67,1.05E+47,1.95E+01,55555.5,53484.8,2070.7,5.67315068493151,,,,,,,,,,,,,,
2011.09,1.89E+47,6.70E+45,2005.41,5.39E+45,5.68,1.83E+47,3.40E+01,55556.4,53484.8,2071.6,5.67561643835616,,,,,,,,,,,,,,
2011.09,7.04E+45,1.49E+45,2005.41,5.39E+45,5.68,1.66E+45,3.08E-01,55557,53484.8,2072.2,5.6772602739726,,,,,,,,,,,,,,
2011.09,2.62E+44,2.96E+44,2005.41,5.39E+45,5.68,-5.13E+45,-9.51E-01,55557.4,53484.8,2072.6,5.67835616438356,,,,,,,,,,,,,,
2011.09,1.41E+45,6.39E+44,2005.41,5.39E+45,5.68,-3.97E+45,-7.38E-01,55558.4,53484.8,2073.6,5.68109589041096,,,,,,,,,,,,,,
2011.09,7.93E+45,1.57E+45,2005.41,5.39E+45,5.68,2.54E+45,4.72E-01,55558.9,53484.8,2074.1,5.68246575342466,,,,,,,,,,,,,,
2011.09,9.79E+45,1.61E+45,2005.41,5.39E+45,5.68,4.40E+45,8.17E-01,55559.5,53484.8,2074.7,5.6841095890411,,,,,,,,,,,,,,
2011.09,7.93E+44,5.40E+44,2005.41,5.39E+45,5.68,-4.59E+45,-8.53E-01,55560,53484.8,2075.2,5.68547945205479,,,,,,,,,,,,,,
2011.09,1.55E+45,6.65E+44,2005.41,5.39E+45,5.68,-3.83E+45,-7.12E-01,55560.5,53484.8,2075.7,5.68684931506849,,,,,,,,,,,,,,
2011.09,4.87E+45,1.21E+45,2005.41,5.39E+45,5.68,-5.19E+44,-9.63E-02,55561,53484.8,2076.2,5.68821917808219,,,,,,,,,,,,,,
2011.09,5.18E+46,3.87E+46,2005.41,5.39E+45,5.68,4.64E+46,8.62E+00,55562,53484.8,2077.2,5.69095890410959,,,,,,,,,,,,,,
2011.09,2.57E+46,7.75E+45,2005.41,5.39E+45,5.68,2.03E+46,3.77E+00,55562.5,53484.8,2077.7,5.69232876712329,,,,,,,,,,,,,,
2011.09,1.73E+47,7.48E+45,2005.41,5.39E+45,5.68,1.68E+47,3.12E+01,55562.9,53484.8,2078.1,5.69342465753425,,,,,,,,,,,,,,
2011.1,2.99E+47,3.12E+46,2005.41,5.39E+45,5.69,2.93E+47,5.45E+01,55563.5,53484.8,2078.7,5.69506849315068,,,,,,,,,,,,,,
2011.1,1.52E+46,2.24E+45,2005.41,5.39E+45,5.69,9.85E+45,1.83E+00,55563.9,53484.8,2079.1,5.69616438356164,,,,,,,,,,,,,,
2011.1,1.38E+45,7.21E+44,2005.41,5.39E+45,5.69,-4.01E+45,-7.44E-01,55564.4,53484.8,2079.6,5.69753424657534,,,,,,,,,,,,,,
2011.1,1.53E+47,7.64E+45,2005.41,5.39E+45,5.69,1.48E+47,2.75E+01,55564.9,53484.8,2080.1,5.69890410958904,,,,,,,,,,,,,,
2011.1,-1.60E+43,1.60E+43,2005.41,5.39E+45,5.69,-5.40E+45,-1.00E+00,55568.3,53484.8,2083.5,5.70821917808219,,,,,,,,,,,,,,
2011.11,1.01E+44,2.30E+44,2005.41,5.39E+45,5.7,-5.29E+45,-9.81E-01,55569.2,53484.8,2084.4,5.71068493150685,,,,,,,,,,,,,,
2011.12,3.54E+45,8.69E+44,2005.41,5.39E+45,5.71,-1.85E+45,-3.44E-01,55573,53484.8,2088.2,5.72109589041096,,,,,,,,,,,,,,
2011.12,1.21E+47,5.66E+45,2005.41,5.39E+45,5.71,1.16E+47,2.15E+01,55574.8,53484.8,2090,5.72602739726027,,,,,,,,,,,,,,
2011.12,2.29E+45,7.20E+44,2005.41,5.39E+45,5.71,-3.10E+45,-5.75E-01,55575.4,53484.8,2090.6,5.72767123287671,,,,,,,,,,,,,,
2011.13,1.49E+45,5.72E+44,2005.41,5.39E+45,5.72,-3.90E+45,-7.23E-01,55576.2,53484.8,2091.4,5.72986301369863,,,,,,,,,,,,,,
2011.13,1.01E+45,4.86E+44,2005.41,5.39E+45,5.72,-4.37E+45,-8.12E-01,55577.7,53484.8,2092.9,5.73397260273973,,,,,,,,,,,,,,
2011.56,1.88E+44,2.86E+44,2005.41,5.39E+45,6.15,-5.20E+45,-9.65E-01,55729.7,53484.8,2244.9,6.15041095890411,,,,,,,,,,,,,,
2013,9.68E+46,2.20E+45,2005.41,5.39E+45,7.59,9.14E+46,1.70E+01,56258,53484.8,2773.2,7.59780821917808,,,,,,,,,,,,,,
2013.09,3.57E+46,1.30E+45,2005.41,5.39E+45,7.68,3.03E+46,5.63E+00,56288.1,53484.8,2803.3,7.68027397260274,,,,,,,,,,,,,,
2013.41,1.69E+47,4.03E+45,2005.41,5.39E+45,8,1.64E+47,3.04E+01,56409.6,53484.8,2924.8,8.01315068493151,,,,,,,,,,,,,,
2013.43,5.25E+46,2.35E+45,2005.41,5.39E+45,8.02,4.71E+46,8.74E+00,56413.4,53484.8,2928.6,8.02356164383562,,,,,,,,,,,,,,
2013.5,2.93E+46,1.34E+45,2005.41,5.39E+45,8.09,2.39E+46,4.44E+00,56439.5,53484.8,2954.7,8.09506849315068,,,,,,,,,,,,,,
2013.58,8.91E+46,2.71E+45,2005.41,5.39E+45,8.17,8.38E+46,1.55E+01,56469.5,53484.8,2984.7,8.1772602739726,,,,,,,,,,,,,,
2013.6,1.43E+47,3.68E+45,2005.41,5.39E+45,8.19,1.37E+47,2.55E+01,56475.1,53484.8,2990.3,8.19260273972603,,,,,,,,,,,,,,
2013.66,9.65E+48,2.07E+47,2005.41,5.39E+45,8.25,9.65E+48,1.79E+03,56497,53484.8,3012.2,8.25260273972603,,,,,,,,,,,,,,
2013.67,6.22E+46,1.74E+45,2005.41,5.39E+45,8.26,5.68E+46,1.05E+01,56501.4,53484.8,3016.6,8.26465753424658,,,,,,,,,,,,,,
2013.75,4.40E+47,1.01E+46,2005.41,5.39E+45,8.34,4.34E+47,8.06E+01,56532.4,53484.8,3047.6,8.34958904109589,,,,,,,,,,,,,,
2013.76,3.88E+46,2.10E+45,2005.41,5.39E+45,8.35,3.35E+46,6.21E+00,56533.1,53484.8,3048.3,8.35150684931507,,,,,,,,,,,,,,
2013.92,3.09E+46,1.23E+45,2005.41,5.39E+45,8.51,2.55E+46,4.73E+00,56592.3,53484.8,3107.5,8.51369863013699,,,,,,,,,,,,,,
2013.97,1.04E+47,2.27E+45,2005.41,5.39E+45,8.56,9.85E+46,1.83E+01,56610,53484.8,3125.2,8.56219178082192,,,,,,,,,,,,,,
2014.05,1.26E+47,2.86E+45,2005.41,5.39E+45,8.64,1.20E+47,2.23E+01,56640.2,53484.8,3155.4,8.64493150684932,,,,,,,,,,,,,,
2014.12,1.59E+47,3.37E+45,2005.41,5.39E+45,8.71,1.54E+47,2.85E+01,56671.5,53484.8,3186.7,8.73068493150685,,,,,,,,,,,,,,
2014.13,1.13E+47,5.04E+45,2005.41,5.39E+45,8.72,1.08E+47,2.00E+01,56675.1,53484.8,3190.3,8.74054794520548,,,,,,,,,,,,,,
2014.46,1.19E+47,2.52E+45,2005.41,5.39E+45,9.05,1.13E+47,2.11E+01,56791.2,53484.8,3306.4,9.0586301369863,,,,,,,,,,,,,,
2014.55,1.80E+47,3.92E+45,2005.41,5.39E+45,9.14,1.75E+47,3.25E+01,56822.3,53484.8,3337.5,9.14383561643836,,,,,,,,,,,,,,
2014.55,1.63E+47,4.27E+45,2005.41,5.39E+45,9.14,1.57E+47,2.92E+01,56824.6,53484.8,3339.8,9.15013698630137,,,,,,,,,,,,,,
2014.63,1.40E+47,3.37E+45,2005.41,5.39E+45,9.22,1.35E+47,2.50E+01,56852.4,53484.8,3367.6,9.22630136986301,,,,,,,,,,,,,,
2014.64,1.49E+47,4.24E+45,2005.41,5.39E+45,9.23,1.43E+47,2.66E+01,56855.5,53484.8,3370.7,9.23479452054795,,,,,,,,,,,,,,
2014.71,1.44E+47,2.92E+45,2005.41,5.39E+45,9.3,1.39E+47,2.57E+01,56883.4,53484.8,3398.6,9.31123287671233,,,,,,,,,,,,,,
2014.8,1.54E+47,3.04E+45,2005.41,5.39E+45,9.39,1.48E+47,2.75E+01,56913.8,53484.8,3429,9.39452054794521,,,,,,,,,,,,,,
2014.88,1.41E+47,3.25E+45,2005.41,5.39E+45,9.47,1.36E+47,2.52E+01,56944.2,53484.8,3459.4,9.47780821917808,,,,,,,,,,,,,,
2014.89,1.35E+47,5.10E+45,2005.41,5.39E+45,9.48,1.30E+47,2.41E+01,56948.3,53484.8,3463.5,9.48904109589041,,,,,,,,,,,,,,
2014.93,1.49E+47,1.17E+46,2005.41,5.39E+45,9.52,1.44E+47,2.67E+01,56959.6,53484.8,3474.8,9.52,,,,,,,,,,,,,,
2015.74,5.87E+45,1.42E+45,2005.41,5.39E+45,10.33,4.79E+44,8.90E-02,57255.9,53484.8,3771.1,10.3317808219178,,,,,,,,,,,,,,
2015.74,1.82E+47,7.87E+45,2005.41,5.39E+45,10.33,1.76E+47,3.27E+01,57257.4,53484.8,3772.6,10.3358904109589,,,,,,,,,,,,,,
2015.74,8.96E+46,5.54E+45,2005.41,5.39E+45,10.33,8.43E+46,1.56E+01,57258.5,53484.8,3773.7,10.338904109589,,,,,,,,,,,,,,
2015.75,6.78E+46,5.01E+45,2005.41,5.39E+45,10.34,6.24E+46,1.16E+01,57259.9,53484.8,3775.1,10.3427397260274,,,,,,,,,,,,,,
2015.75,9.27E+46,5.92E+45,2005.41,5.39E+45,10.34,8.73E+46,1.62E+01,57260.6,53484.8,3775.8,10.3446575342466,,,,,,,,,,,,,,
2015.75,7.01E+46,4.93E+45,2005.41,5.39E+45,10.34,6.47E+46,1.20E+01,57261.3,53484.8,3776.5,10.3465753424658,,,,,,,,,,,,,,
2015.75,2.37E+47,1.59E+46,2005.41,5.39E+45,10.34,2.31E+47,4.29E+01,57262.3,53484.8,3777.5,10.3493150684932,,,,,,,,,,,,,,
2015.76,3.41E+46,3.49E+45,2005.41,5.39E+45,10.35,2.87E+46,5.32E+00,57263.8,53484.8,3779,10.3534246575342,,,,,,,,,,,,,,
2015.76,7.05E+46,4.69E+45,2005.41,5.39E+45,10.35,6.51E+46,1.21E+01,57265.9,53484.8,3781.1,10.3591780821918,,,,,,,,,,,,,,
2015.76,5.46E+47,2.88E+46,2005.41,5.39E+45,10.35,5.41E+47,1.00E+02,57266.8,53484.8,3782,10.3616438356164,,,,,,,,,,,,,,
2015.77,2.21E+46,2.81E+45,2005.41,5.39E+45,10.36,1.67E+46,3.11E+00,57267.4,53484.8,3782.6,10.3632876712329,,,,,,,,,,,,,,
2015.77,8.79E+46,5.02E+45,2005.41,5.39E+45,10.36,8.25E+46,1.53E+01,57268.3,53484.8,3783.5,10.3657534246575,,,,,,,,,,,,,,
2015.88,1.11E+47,6.13E+45,2005.41,5.39E+45,10.47,1.05E+47,1.95E+01,57308.5,53484.8,3823.7,10.4758904109589,,,,,,,,,,,,,,
2015.9,1.15E+47,6.10E+45,2005.41,5.39E+45,10.49,1.09E+47,2.03E+01,57314.1,53484.8,3829.3,10.4912328767123,,,,,,,,,,,,,,
2015.92,1.35E+47,6.75E+45,2005.41,5.39E+45,10.51,1.29E+47,2.40E+01,57321.5,53484.8,3836.7,10.5115068493151,,,,,,,,,,,,,,
2015.97,1.23E+48,6.95E+46,2005.41,5.39E+45,10.56,1.23E+48,2.28E+02,57342.9,53484.8,3858.1,10.5701369863014,,,,,,,,,,,,,,
2015.99,1.01E+46,1.97E+45,2005.41,5.39E+45,10.58,4.69E+45,8.71E-01,57349.8,53484.8,3865,10.5890410958904,,,,,,,,,,,,,,
2016.01,6.08E+46,4.26E+45,2005.41,5.39E+45,10.6,5.54E+46,1.03E+01,57356.2,53484.8,3871.4,10.6065753424658,,,,,,,,,,,,,,
2016.07,1.59E+47,8.57E+45,2005.41,5.39E+45,10.66,1.54E+47,2.86E+01,57377.5,53484.8,3892.7,10.6649315068493,,,,,,,,,,,,,,
2016.09,5.81E+46,4.39E+45,2005.41,5.39E+45,10.68,5.27E+46,9.78E+00,57384.8,53484.8,3900,10.6849315068493,,,,,,,,,,,,,,
2016.1,1.21E+47,6.41E+45,2005.41,5.39E+45,10.69,1.15E+47,2.14E+01,57391.9,53484.8,3907.1,10.7043835616438,,,,,,,,,,,,,,
2016.14,2.36E+47,9.21E+45,2005.41,5.39E+45,10.73,2.30E+47,4.27E+01,57405.9,53484.8,3921.1,10.7427397260274,,,,,,,,,,,,,,
2016.15,7.62E+46,3.52E+45,2005.41,5.39E+45,10.74,7.08E+46,1.31E+01,57412.1,53484.8,3927.3,10.7597260273973,,,,,,,,,,,,,,
2016.16,2.75E+47,1.05E+46,2005.41,5.39E+45,10.75,2.70E+47,5.01E+01,57415.2,53484.8,3930.4,10.7682191780822,,,,,,,,,,,,,,
2016.41,1.10E+47,6.61E+45,2005.41,5.39E+45,11,1.04E+47,1.94E+01,57503.6,53484.8,4018.8,11.0104109589041,,,,,,,,,,,,,,
2016.55,8.37E+46,5.92E+45,2005.41,5.39E+45,11.14,7.83E+46,1.45E+01,57554.6,53484.8,4069.8,11.1501369863014,,,,,,,,,,,,,,
2016.55,1.78E+47,1.17E+46,2005.41,5.39E+45,11.14,1.73E+47,3.20E+01,57555.2,53484.8,4070.4,11.1517808219178,,,,,,,,,,,,,,
2016.56,4.76E+46,4.04E+45,2005.41,5.39E+45,11.15,4.22E+46,7.83E+00,57556.8,53484.8,4072,11.1561643835616,,,,,,,,,,,,,,
2016.56,2.99E+47,1.25E+46,2005.41,5.39E+45,11.15,2.93E+47,5.44E+01,57557.8,53484.8,4073,11.158904109589,,,,,,,,,,,,,,
2016.56,1.12E+47,6.24E+45,2005.41,5.39E+45,11.15,1.07E+47,1.98E+01,57558,53484.8,4073.2,11.1594520547945,,,,,,,,,,,,,,
2016.56,2.04E+47,8.38E+45,2005.41,5.39E+45,11.15,1.99E+47,3.69E+01,57559.5,53484.8,4074.7,11.1635616438356,,,,,,,,,,,,,,
2016.57,1.88E+47,8.01E+45,2005.41,5.39E+45,11.16,1.82E+47,3.38E+01,57560.7,53484.8,4075.9,11.1668493150685,,,,,,,,,,,,,,
2016.57,1.55E+47,7.08E+45,2005.41,5.39E+45,11.16,1.50E+47,2.78E+01,57561.6,53484.8,4076.8,11.1693150684932,,,,,,,,,,,,,,
2016.58,5.79E+45,1.40E+45,2005.41,5.39E+45,11.17,4.04E+44,7.51E-02,57564.4,53484.8,4079.6,11.1769863013699,,,,,,,,,,,,,,
2016.58,1.04E+48,5.62E+46,2005.41,5.39E+45,11.17,1.04E+48,1.92E+02,57564.5,53484.8,4079.7,11.1772602739726,,,,,,,,,,,,,,
2016.59,1.19E+47,6.42E+45,2005.41,5.39E+45,11.18,1.13E+47,2.10E+01,57569.7,53484.8,4084.9,11.1915068493151,,,,,,,,,,,,,,
2016.6,1.48E+47,9.51E+45,2005.41,5.39E+45,11.19,1.42E+47,2.64E+01,57573.1,53484.8,4088.3,11.2008219178082,,,,,,,,,,,,,,
2016.6,4.62E+46,4.03E+45,2005.41,5.39E+45,11.19,4.08E+46,7.57E+00,57574.3,53484.8,4089.5,11.2041095890411,,,,,,,,,,,,,,
2016.61,8.93E+46,5.91E+45,2005.41,5.39E+45,11.2,8.39E+46,1.56E+01,57575.5,53484.8,4090.7,11.207397260274,,,,,,,,,,,,,,